Date,Station,Latitude,Longitude,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2009-05-02,2,41.786,-87.752,65,45,55.0,M,34,46,10, 0,-,-, ,M,M,M,0.0,29.28,29.95,9.2,27,9.5
2009-05-03,1,41.995,-87.933,70,43,56.5, 3,34,47,8, 0,0446,1851, ,0,M,0.0,0.0,29.19,29.92,3.9,26,4.9
2009-05-03,2,41.786,-87.752,70,45,57.5,M,35,48,7, 0,-,-, ,M,M,M,0.0,29.26,29.92,4.7,26,4.8
2009-05-04,1,41.995,-87.933,70,43,56.5, 3,34,47,8, 0,0444,1852, ,0,M,0.0,0.0,29.31,30.02,6.5,9,7.6
2009-05-04,2,41.786,-87.752,70,49,59.5,M,36,48,5, 0,-,-, ,M,M,M,0.0,29.37,30.02,7.1,9,8.4
2009-05-05,1,41.995,-87.933,71,49,60.0, 5,40,50,5, 0,0443,1853, ,0,M,0.0,0.0,29.22,29.95,5.5,13,6.0
2009-05-05,2,41.786,-87.752,70,54,62.0,M,41,51,3, 0,-,-, ,M,M,M,0.0,29.28,29.95,5.1,12,5.9
2009-05-06,1,41.995,-87.933,75,51,63.0, 8,51,55,2, 0,0442,1855,RA BR,0,M,0.0,0.67,29.05,29.79,6.5,19,8.1
2009-05-06,2,41.786,-87.752,75,56,65.5,M,51,56,0, 1,-,-,RA BR,M,M,M,0.86,29.13,29.80,6.2,19,7.2
2009-05-07,1,41.995,-87.933,77,56,66.5,12,52,57,0, 2,0441,1856,RA BR HZ,0,M,0.0,0.19,29.01,29.73,8.5,25,10.3
2009-05-07,2,41.786,-87.752,77,56,66.5,M,53,58,0, 2,-,-,RA BR HZ,M,M,M,0.03,29.08,29.74,8.2,24,9.2
2009-05-08,1,41.995,-87.933,77,53,65.0, 9,53,58,0, 0,0439,1857,TSRA RA,0,M,0.0,0.02,28.94,29.68,4.9,21,6.0
2009-05-08,2,41.786,-87.752,74,57,65.5,M,55,59,0, 1,-,-,BR HZ,M,M,M,0.01,29.00,29.67,4.4,20,6.1
2009-05-09,1,41.995,-87.933,63,46,54.5,-1,44,48,10, 0,0438,1858, ,0,M,0.0,0.0,29.19,29.87,6.8,29,11.8
2009-05-09,2,41.786,-87.752,64,45,54.5,M,44,49,10, 0,-,-, ,M,M,M,0.0,29.26,29.87,4.7,28,11.3
2009-05-10,1,41.995,-87.933,67,40,53.5,-2,39,46,11, 0,0437,1859, ,0,M,0.0,0.0,29.41,30.11,4.7,30,8.4
2009-05-10,2,41.786,-87.752,67,43,55.0,M,40,47,10, 0,-,-,RA,M,M,M,0.02,29.47,30.11,5.1,30,9.0
2009-05-11,1,41.995,-87.933,61,39,50.0,-7,35,44,15, 0,0436,1860, ,0,M,0.0,0.0,29.47,30.20,0.7,8,4.6
2009-05-11,2,41.786,-87.752,61,40,50.5,M,34,44,14, 0,-,-, ,M,M,M,0.0,29.53,30.20,2.1,7,4.5
2009-05-12,1,41.995,-87.933,71,39,55.0,-2,34,47,10, 0,0435,1901, ,0,M,0.0,0.0,29.38,30.13,9.5,16,9.6
2009-05-12,2,41.786,-87.752,72,44,58.0,M,32,47,7, 0,-,-, ,M,M,M,0.0,29.44,30.13,8.9,16,9.5
2009-05-13,1,41.995,-87.933,70,53,61.5, 4,56,58,3, 0,0434,1902,TSRA RA BR,0,M,0.0,0.55,29.01,29.76,14.4,19,16.4
2009-05-13,2,41.786,-87.752,71,54,62.5,M,58,60,2, 0,-,-,TSRA RA DZ BR,M,M,M,1.03,29.08,29.77,12.9,18,14.8
2009-05-14,1,41.995,-87.933,68,53,60.5, 3,44,52,4, 0,0433,1903, ,0,M,0.0,0.0,29.31,30.00,10.5,27,10.7
2009-05-14,2,41.786,-87.752,69,55,62.0,M,44,53,3, 0,-,-, ,M,M,M,0.0,29.38,30.00,11.1,27,11.3
2009-05-15,1,41.995,-87.933,61,52,56.5,-1,51,54,8, 0,0432,1904,RA BR,0,M,0.0,0.39,29.28,30.00,6.0,16,8.8
2009-05-15,2,41.786,-87.752,63,55,59.0,M,52,55,6, 0,-,-,TSRA RA BR,M,M,M,0.7,29.34,29.99,4.4,15,5.8
2009-05-16,1,41.995,-87.933,62,45,53.5,-5,40,49,11, 0,0431,1905,BR,0,M,0.0,0.0,29.36,30.05,11.0,29,12.5
2009-05-16,2,41.786,-87.752,62,47,54.5,M,41,50,10, 0,-,-,DZ BR,M,M,M,0.04,29.41,30.05,11.0,30,12.4
2009-05-17,1,41.995,-87.933,63,39,51.0,-8,27,42,14, 0,0430,1906, ,0,M,0.0,0.0,29.60,30.32,0.2,33,6.2
2009-05-17,2,41.786,-87.752,59,41,50.0,M,28,42,15, 0,-,-, ,M,M,M,0.0,29.67,30.32,3.3,9,6.5
2009-05-18,1,41.995,-87.933,66,40,53.0,-7,33,45,12, 0,0429,1907, ,0,M,0.0,0.0,29.54,30.29,9.6,19,9.9
2009-05-18,2,41.786,-87.752,67,45,56.0,M,30,45,9, 0,-,-, ,M,M,M,0.0,29.62,30.30,9.3,19,9.5
2009-05-19,1,41.995,-87.933,80,52,66.0, 6,44,55,0, 1,0428,1908, ,0,M,0.0,0.0,29.48,30.21,13.5,21,13.8
2009-05-19,2,41.786,-87.752,80,54,67.0,M,43,54,0, 2,-,-, ,M,M,M,0.0,29.55,30.22,12.3,21,12.4
2009-05-20,1,41.995,-87.933,84,61,72.5,12,44,57,0, 8,0427,1909, ,0,M,0.0,0.0,29.40,30.13,14.4,20,14.6
2009-05-20,2,41.786,-87.752,85,61,73.0,M,43,57,0, 8,-,-, ,M,M,M,0.0,29.47,30.13,11.9,20,12.1
2009-05-21,1,41.995,-87.933,84,60,72.0,11,49,59,0, 7,0426,1910, ,0,M,0.0,0.0,29.38,30.09,7.8,23,12.8
2009-05-21,2,41.786,-87.752,85,60,72.5,M,48,59,0, 8,-,-, ,M,M,M,0.0,29.44,30.09,8.1,25,10.9
2009-05-22,1,41.995,-87.933,69,53,61.0, 0,46,53,4, 0,0425,1911, ,0,M,0.0,0.0,29.46,30.18,10.4,4,10.7
2009-05-22,2,41.786,-87.752,70,56,63.0,M,47,54,2, 0,-,-, ,M,M,M,0.0,29.50,30.16,10.0,3,10.6
2009-05-23,1,41.995,-87.933,80,50,65.0, 4,50,57,0, 0,0425,1912, ,0,M,0.0,0.0,29.33,30.06,4.5,7,5.7
2009-05-23,2,41.786,-87.752,79,55,67.0,M,51,58,0, 2,-,-, ,M,M,M,0.0,29.39,30.05,4.5,8,5.5
2009-05-24,1,41.995,-87.933,71,55,63.0, 1,46,53,2, 0,0424,1913, ,0,M,0.0,0.0,29.34,30.07,10.4,4,11.0
2009-05-24,2,41.786,-87.752,70,56,63.0,M,47,54,2, 0,-,-, ,M,M,M,0.0,29.39,30.05,10.7,3,10.8
2009-05-25,1,41.995,-87.933,67,54,60.5,-1,43,51,4, 0,0423,1914,RA DZ,0,M,0.0,0.04,29.28,30.02,10.3,6,10.8
2009-05-25,2,41.786,-87.752,64,56,60.0,M,46,53,5, 0,-,-,RA DZ,M,M,M,0.08,29.33,30.00,8.7,6,9.5
2009-05-26,1,41.995,-87.933,74,53,63.5, 2,51,55,1, 0,0422,1915,TSRA RA BR,0,M,0.0,1.73,29.08,29.82,7.5,5,7.8
2009-05-26,2,41.786,-87.752,76,56,66.0,M,54,58,0, 1,-,-,TSRA RA BR,M,M,M,1.38,29.13,29.81,5.7,6,6.8
2009-05-27,1,41.995,-87.933,73,55,64.0, 2,58,60,1, 0,0422,1916,DZ BR HZ,0,M,0.0,0.02,28.95,29.68,3.6,24,7.2
2009-05-27,2,41.786,-87.752,75,58,66.5,M,60,63,0, 2,-,-,DZ BR HZ,M,M,M,0.0,29.02,29.67,6.8,24,8.3
2009-05-28,1,41.995,-87.933,62,54,58.0,-5,51,54,7, 0,0421,1916, ,0,M,0.0,0.0,29.06,29.76,6.8,30,8.1
2009-05-28,2,41.786,-87.752,64,55,59.5,M,51,54,5, 0,-,-, ,M,M,M,0.0,29.11,29.75,6.8,29,8.3
2009-05-29,1,41.995,-87.933,74,50,62.0,-2,49,55,3, 0,0421,1917, ,0,M,0.0,0.0,29.17,29.88,2.7,32,6.9
2009-05-29,2,41.786,-87.752,77,55,66.0,M,49,55,0, 1,-,-, ,M,M,M,0.0,29.23,29.87,2.0,31,6.8
2009-05-30,1,41.995,-87.933,79,50,64.5, 1,46,54,0, 0,0420,1918,RA,0,M,0.0,0.0,29.09,29.81,2.9,27,6.8
2009-05-30,2,41.786,-87.752,79,53,66.0,M,46,55,0, 1,-,-, ,M,M,M,0.0,29.15,29.80,1.8,29,6.6
2009-05-31,1,41.995,-87.933,73,45,59.0,-5,41,50,6, 0,0420,1919, ,0,M,0.0,0.0,29.21,29.94,2.7,10,4.6
2009-05-31,2,41.786,-87.752,72,49,60.5,M,43,52,4, 0,-,-, ,M,M,M,0.0,29.26,29.93,2.9,9,6.3
2009-06-01,1,41.995,-87.933,78,51,64.5, 1,53,57,0, 0,0419,1920,TSRA RA,0,M,0.0,0.44,29.19,29.89,1.2,34,11.1
2009-06-01,2,41.786,-87.752,80,52,66.0,M,54,58,0, 1,-,-,TSRA RA,M,M,M,0.83,29.25,29.88,1.0,34,10.0
2009-06-02,1,41.995,-87.933,60,48,54.0,-10,46,50,11, 0,0419,1920,RA BR,0,M,0.0,0.12,29.36,30.09,7.4,3,8.0
2009-06-02,2,41.786,-87.752,61,50,55.5,M,47,51,9, 0,-,-,RA BR,M,M,M,0.06,29.42,30.07,8.3,3,9.2
2009-06-03,1,41.995,-87.933,61,43,52.0,-12,39,46,13, 0,0418,1921, ,0,M,0.0,0.0,29.42,30.15,10.5,4,10.7
2009-06-03,2,41.786,-87.752,61,47,54.0,M,40,48,11, 0,-,-, ,M,M,M,0.0,29.47,30.13,11.0,2,11.4
2009-06-04,1,41.995,-87.933,68,42,55.0,-9,37,48,10, 0,0418,1922, ,0,M,0.0,0.0,29.31,30.05,4.7,4,5.9
2009-06-04,2,41.786,-87.752,68,47,57.5,M,38,49,7, 0,-,-, ,M,M,M,0.0,29.36,30.05,5.2,5,6.4
2009-06-05,1,41.995,-87.933,79,44,61.5,-3,44,54,3, 0,0417,1923, ,0,M,0.0,0.0,29.18,29.91,5.8,26,6.7
2009-06-05,2,41.786,-87.752,80,47,63.5,M,43,54,1, 0,-,-, ,M,M,M,0.0,29.23,29.91,6.3,25,7.2
2009-06-06,1,41.995,-87.933,63,51,57.0,-9,45,50,8, 0,0417,1923, ,0,M,0.0,0.02,29.20,29.93,6.2,5,7.7
2009-06-06,2,41.786,-87.752,66,55,60.5,M,48,53,4, 0,-,-,RA,M,M,M,0.0,29.26,29.92,4.7,3,7.2
2009-06-07,1,41.995,-87.933,73,52,62.5,-3,53,57,2, 0,0417,1924,BR,0,M,0.0,0.04,29.14,29.87,2.7,8,6.9
2009-06-07,2,41.786,-87.752,74,56,65.0,M,54,59,0, 0,-,-,RA BR,M,M,M,0.0,29.21,29.86,1.5,11,7.7
2009-06-08,1,41.995,-87.933,80,52,66.0, 0,60,63,0, 1,0417,1925,TSRA RA BR,0,M,0.0,0.45,29.06,29.77,5.9,24,9.2
2009-06-08,2,41.786,-87.752,82,55,68.5,M,61,65,0, 4,-,-,TSRA RA BR HZ,M,M,M,0.3,29.11,29.76,6.4,25,10.0
2009-06-09,1,41.995,-87.933,67,55,61.0,-5,53,56,4, 0,0416,1925,DZ BR,0,M,0.0,0.0,29.23,29.94,4.0,6,6.3
2009-06-09,2,41.786,-87.752,67,56,61.5,M,53,56,3, 0,-,-,DZ BR HZ,M,M,M,0.0,29.29,29.94,6.4,8,7.9
2009-06-10,1,41.995,-87.933,67,54,60.5,-6,49,53,4, 0,0416,1926,RA,0,M,0.0,0.01,29.15,29.89,8.0,5,8.7
2009-06-10,2,41.786,-87.752,67,55,61.0,M,50,55,4, 0,-,-,RA,M,M,M,0.04,29.21,29.88,8.5,4,9.2
2009-06-11,1,41.995,-87.933,64,53,58.5,-8,51,54,6, 0,0416,1926,RA HZ,0,M,0.0,0.01,29.11,29.83,10.2,3,10.3
2009-06-11,2,41.786,-87.752,60,53,56.5,M,53,54,8, 0,-,-,RA BR HZ,M,M,M,1.14,29.17,29.82,8.8,1,9.0
2009-06-12,1,41.995,-87.933,74,49,61.5,-6,49,55,3, 0,0416,1927,RA,0,M,0.0,0.0,29.24,29.95,4.4,7,5.8
2009-06-12,2,41.786,-87.752,72,50,61.0,M,49,55,4, 0,-,-, ,M,M,M,0.0,29.30,29.95,5.0,6,6.7
2009-06-13,1,41.995,-87.933,68,54,61.0,-7,51,55,4, 0,0416,1927,RA BR,0,M,0.0,0.33,29.28,30.00,5.9,5,6.7
2009-06-13,2,41.786,-87.752,66,56,61.0,M,52,55,4, 0,-,-,RA,M,M,M,0.31,29.34,29.99,7.2,4,7.6
2009-06-14,1,41.995,-87.933,77,51,64.0,-4,48,57,1, 0,0416,1928, ,0,M,0.0,0.0,29.29,30.01,4.5,4,4.7
2009-06-14,2,41.786,-87.752,76,54,65.0,M,50,57,0, 0,-,-, ,M,M,M,0.0,29.34,30.00,5.1,5,5.8
2009-06-15,1,41.995,-87.933,81,53,67.0,-1,49,58,0, 2,0416,1928, ,0,M,0.0,0.0,29.28,30.01,5.5,9,6.4
2009-06-15,2,41.786,-87.752,81,57,69.0,M,49,58,0, 4,-,-,HZ,M,M,M,0.0,29.34,29.99,7.4,9,7.7
2009-06-16,1,41.995,-87.933,71,59,65.0,-4,55,60,0, 0,0416,1929,RA BR,0,M,0.0,1.23,29.15,29.89,11.2,10,11.8
2009-06-16,2,41.786,-87.752,71,64,67.5,M,57,61,0, 3,-,-,RA BR,M,M,M,1.07,29.21,29.87,10.3,11,10.7
2009-06-17,1,41.995,-87.933,71,61,66.0,-3,59,62,0, 1,0416,1929,BR HZ,0,M,0.0,0.0,29.16,29.88,3.0,36,6.2
2009-06-17,2,41.786,-87.752,73,63,68.0,M,60,63,0, 3,-,-,BR HZ,M,M,M,0.0,29.21,29.87,2.6,34,6.7
2009-06-18,1,41.995,-87.933,80,61,70.5, 1,63,67,0, 6,0416,1929,RA BR,0,M,0.0,0.12,29.08,M,6.7,16,7.9
2009-06-18,2,41.786,-87.752,81,63,72.0,M,64,67,0, 7,-,-,TSRA BR HZ,M,M,M,0.11,29.15,29.79,3.7,17,5.8
2009-06-19,1,41.995,-87.933,86,65,75.5, 6,67,69,0,11,0416,1930,TS TSRA BR,0,M,0.0,3.97,28.97,29.70,7.2,18,11.6
2009-06-19,2,41.786,-87.752,88,66,77.0,M,68,70,0,12,-,-,TS TSRA RA BR,M,M,M,0.87,29.03,29.68,6.3,18,10.5
2009-06-20,1,41.995,-87.933,87,68,77.5, 8,65,70,0,13,0416,1930, ,0,M,0.0,0.0,29.08,29.76,8.3,29,8.6
2009-06-20,2,41.786,-87.752,88,69,78.5,M,65,70,0,14,-,-, ,M,M,M,0.0,29.13,29.74,8.3,28,8.6
2009-06-21,1,41.995,-87.933,84,70,77.0, 7,63,68,0,12,0416,1930, ,0,M,0.0,0.01,29.12,29.82,2.8,7,3.9
2009-06-21,2,41.786,-87.752,86,71,78.5,M,64,69,0,14,-,-,RA,M,M,M,0.0,29.17,29.80,3.3,9,3.5
2009-06-22,1,41.995,-87.933,89,68,78.5, 9,67,71,0,14,0417,1931,TSRA RA,0,M,0.0,0.09,29.09,29.79,4.0,11,5.6
2009-06-22,2,41.786,-87.752,89,70,79.5,M,67,71,0,15,-,-,TSRA,M,M,M,0.06,29.15,29.77,5.3,12,7.2
2009-06-23,1,41.995,-87.933,94,71,82.5,13,69,73,0,18,0417,1931, ,0,M,0.0,0.0,29.16,29.87,1.8,14,3.5
2009-06-23,2,41.786,-87.752,92,75,83.5,M,68,73,0,19,-,-, ,M,M,M,0.0,29.22,29.85,2.8,13,4.5
2009-06-24,1,41.995,-87.933,94,75,84.5,14,68,73,0,20,0417,1931,TSRA,0,M,0.0,0.04,29.16,29.87,1.9,22,5.8
2009-06-24,2,41.786,-87.752,93,73,83.0,M,68,73,0,18,-,-,BR,M,M,M,0.78,29.21,29.85,2.1,23,4.3
2009-06-25,1,41.995,-87.933,94,75,84.5,14,69,73,0,20,0417,1931, ,0,M,0.0,0.0,29.08,29.80,2.4,32,4.9
2009-06-25,2,41.786,-87.752,93,76,84.5,M,68,73,0,20,-,-, ,M,M,M,0.0,29.15,29.77,1.8,26,4.6
2009-06-26,1,41.995,-87.933,86,69,77.5, 7,60,M,0,13,0418,1931, ,0,M,0.0,0.0,M,29.85,6.4,4,8.2
2009-06-26,2,41.786,-87.752,86,72,79.0,M,61,67,0,14,-,-, ,M,M,M,0.0,29.20,29.83,6.4,4,8.0
2009-06-27,1,41.995,-87.933,89,62,75.5, 5,61,67,0,11,0418,1931,TS RA,0,M,0.0,0.3,29.10,29.82,5.1,21,6.9
2009-06-27,2,41.786,-87.752,90,67,78.5,M,60,67,0,14,-,-,RA,M,M,M,0.05,29.18,29.80,6.0,22,6.9
2009-06-28,1,41.995,-87.933,83,66,74.5, 4,53,62,0,10,0419,1931, ,0,M,0.0,0.0,29.00,29.73,13.2,29,13.6
2009-06-28,2,41.786,-87.752,83,68,75.5,M,53,62,0,11,-,-, ,M,M,M,0.0,29.08,29.71,14.1,29,14.6
2009-06-29,1,41.995,-87.933,77,63,70.0,-1,54,61,0, 5,0419,1931, ,0,M,0.0,0.0,28.89,29.60,12.2,30,12.7
2009-06-29,2,41.786,-87.752,78,65,71.5,M,54,61,0, 7,-,-, ,M,M,M,0.0,28.95,29.59,13.4,30,14.1
2009-06-30,1,41.995,-87.933,66,59,62.5,-9,53,57,2, 0,0419,1931, ,0,M,0.0,0.0,28.95,29.65,8.9,30,9.1
2009-06-30,2,41.786,-87.752,68,61,64.5,M,53,58,0, 0,-,-, ,M,M,M,0.0,29.00,29.64,8.1,30,8.3
2009-07-01,1,41.995,-87.933,65,57,61.0,-11,52,56,4, 0,0420,1931,RA DZ,0,M,0.0,0.0,29.07,29.77,8.2,32,8.7
2009-07-01,2,41.786,-87.752,65,57,61.0,M,54,57,4, 0,-,-,RA DZ BR,M,M,M,0.02,29.13,29.76,6.6,31,7.4
2009-07-02,1,41.995,-87.933,73,59,66.0,-6,54,60,0, 1,0420,1931, ,0,M,0.0,0.0,29.26,29.95,8.4,31,8.8
2009-07-02,2,41.786,-87.752,73,60,66.5,M,55,60,0, 2,-,-, ,M,M,M,0.0,29.31,29.94,5.7,31,7.6
2009-07-03,1,41.995,-87.933,79,63,71.0,-1,56,62,0, 6,0421,1931, ,0,M,0.0,0.0,29.36,30.06,1.2,34,5.8
2009-07-03,2,41.786,-87.752,79,62,70.5,M,56,62,0, 6,-,-, ,M,M,M,0.0,29.41,30.05,1.8,2,6.5
2009-07-04,1,41.995,-87.933,69,59,64.0,-8,58,61,1, 0,0422,1930,RA BR FU,0,M,0.0,0.2,29.26,29.99,1.8,13,3.8
2009-07-04,2,41.786,-87.752,69,63,66.0,M,58,62,0, 1,-,-,RA BR,M,M,M,0.12,29.31,29.98,3.4,14,4.7
2009-07-05,1,41.995,-87.933,81,57,69.0,-3,58,63,0, 4,0422,1930,RA BR HZ,0,M,0.0,0.05,29.20,29.92,0.7,34,2.4
2009-07-05,2,41.786,-87.752,82,61,71.5,M,59,64,0, 7,-,-,BR HZ,M,M,M,0.03,29.25,29.90,0.3,36,2.6
2009-07-06,1,41.995,-87.933,86,60,73.0, 1,54,62,0, 8,0423,1930, ,0,M,0.0,0.0,29.14,29.86,7.5,31,7.8
2009-07-06,2,41.786,-87.752,85,63,74.0,M,54,63,0, 9,-,-, ,M,M,M,0.0,29.20,29.84,4.2,30,5.5
2009-07-07,1,41.995,-87.933,77,59,68.0,-4,54,60,0, 3,0423,1930,RA,0,M,0.0,0.0,29.18,29.89,5.9,7,7.0
2009-07-07,2,41.786,-87.752,76,65,70.5,M,55,61,0, 6,-,-, ,M,M,M,0.0,29.24,29.88,5.9,7,7.5
2009-07-08,1,41.995,-87.933,65,61,63.0,-10,56,59,2, 0,0424,1929,RA,0,M,0.0,0.06,29.28,29.99,6.8,6,7.0
2009-07-08,2,41.786,-87.752,68,62,65.0,M,55,59,0, 0,-,-,RA,M,M,M,0.17,29.34,29.98,7.0,8,7.4
2009-07-09,1,41.995,-87.933,79,59,69.0,-4,57,63,0, 4,0425,1929, ,0,M,0.0,0.0,29.35,30.07,5.8,11,6.9
2009-07-09,2,41.786,-87.752,80,63,71.5,M,58,64,0, 7,-,-, ,M,M,M,0.0,29.41,30.05,6.5,10,7.3
2009-07-10,1,41.995,-87.933,82,63,72.5, 0,64,67,0, 8,0425,1929,RA BR,0,M,0.0,0.08,29.34,30.06,4.4,21,4.9
2009-07-10,2,41.786,-87.752,84,67,75.5,M,65,68,0,11,-,-,RA BR HZ,M,M,M,0.12,29.41,30.04,3.6,21,4.6
2009-07-11,1,41.995,-87.933,85,63,74.0, 1,59,65,0, 9,0426,1928,TSRA BR HZ,0,M,0.0,0.25,29.34,30.04,4.8,31,7.0
2009-07-11,2,41.786,-87.752,85,68,76.5,M,60,67,0,12,-,-,TSRA BR,M,M,M,1.12,29.39,30.02,5.9,29,7.6
2009-07-12,1,41.995,-87.933,82,58,70.0,-3,51,60,0, 5,0427,1928, ,0,M,0.0,0.0,29.35,30.07,2.9,29,5.7
2009-07-12,2,41.786,-87.752,82,60,71.0,M,50,60,0, 6,-,-, ,M,M,M,0.0,29.41,30.05,1.9,33,5.2
2009-07-13,1,41.995,-87.933,79,61,70.0,-3,46,57,0, 5,0428,1927, ,0,M,0.0,0.0,29.36,30.07,4.8,7,5.8
2009-07-13,2,41.786,-87.752,78,66,72.0,M,48,59,0, 7,-,-, ,M,M,M,0.0,29.41,30.05,5.8,7,7.4
2009-07-14,1,41.995,-87.933,80,55,67.5,-5,51,59,0, 3,0428,1927, ,0,M,0.0,0.0,29.34,30.07,6.7,16,7.5
2009-07-14,2,41.786,-87.752,81,60,70.5,M,49,60,0, 6,-,-, ,M,M,M,0.0,29.41,30.06,7.5,16,7.7
2009-07-15,1,41.995,-87.933,85,65,75.0, 1,62,67,0,10,0429,1926,BR,0,M,0.0,0.68,29.18,29.90,10.0,24,12.4
2009-07-15,2,41.786,-87.752,86,67,76.5,M,62,67,0,12,-,-,TSRA RA BR,M,M,M,0.32,29.23,29.88,10.0,25,13.8
2009-07-16,1,41.995,-87.933,80,64,72.0,-2,56,62,0, 7,0430,1925, ,0,M,0.0,0.0,29.17,29.89,9.9,28,10.8
2009-07-16,2,41.786,-87.752,82,65,73.5,M,57,63,0, 9,-,-, ,M,M,M,0.17,29.23,29.88,9.6,28,10.3
2009-07-17,1,41.995,-87.933,70,57,63.5,-10,51,56,1, 0,0431,1925, ,0,M,0.0,0.0,29.15,29.87,10.6,30,10.8
2009-07-17,2,41.786,-87.752,70,58,64.0,M,52,57,1, 0,-,-,RA,M,M,M,0.0,29.21,29.86,10.1,29,10.4
2009-07-18,1,41.995,-87.933,72,57,64.5,-9,52,57,0, 0,0432,1924, ,0,M,0.0,0.0,29.31,30.01,8.1,31,8.2
2009-07-18,2,41.786,-87.752,73,58,65.5,M,52,58,0, 1,-,-, ,M,M,M,0.0,29.36,30.00,6.6,32,7.1
2009-07-19,1,41.995,-87.933,71,57,64.0,-10,52,58,1, 0,0433,1923, ,0,M,0.0,0.0,29.39,30.11,1.3,36,4.0
2009-07-19,2,41.786,-87.752,73,60,66.5,M,53,59,0, 2,-,-, ,M,M,M,0.0,29.45,30.10,1.4,4,4.6
2009-07-20,1,41.995,-87.933,76,55,65.5,-8,55,60,0, 1,0433,1923, ,0,M,0.0,0.0,29.36,30.09,5.1,9,5.5
2009-07-20,2,41.786,-87.752,76,59,67.5,M,56,61,0, 3,-,-, ,M,M,M,0.0,29.42,30.08,6.2,10,6.5
2009-07-21,1,41.995,-87.933,80,58,69.0,-5,57,62,0, 4,0434,1922,RA DZ,0,M,0.0,0.04,29.28,30.01,3.1,13,5.8
2009-07-21,2,41.786,-87.752,82,64,73.0,M,56,63,0, 8,-,-, ,M,M,M,0.0,29.33,29.99,4.9,14,6.3
2009-07-22,1,41.995,-87.933,78,63,70.5,-3,61,64,0, 6,0435,1921,BR HZ,0,M,0.0,0.0,29.23,29.95,3.5,3,5.0
2009-07-22,2,41.786,-87.752,79,66,72.5,M,59,64,0, 8,-,-,BR HZ,M,M,M,0.0,29.28,29.93,2.8,11,5.9
2009-07-23,1,41.995,-87.933,82,62,72.0,-2,58,63,0, 7,0436,1920,TS BR HZ,0,M,0.0,0.0,29.21,29.93,2.6,32,5.0
2009-07-23,2,41.786,-87.752,79,63,71.0,M,60,64,0, 6,-,-,BR HZ,M,M,M,0.1,29.26,29.91,1.7,1,6.0
2009-07-24,1,41.995,-87.933,83,61,72.0,-2,59,64,0, 7,0437,1919,TSRA RA,0,M,0.0,0.14,29.08,29.83,8.9,23,9.8
2009-07-24,2,41.786,-87.752,83,62,72.5,M,60,65,0, 8,-,-,TSRA RA,M,M,M,0.19,29.14,29.82,8.7,23,9.6
2009-07-25,1,41.995,-87.933,81,66,73.5, 0,58,64,0, 9,0438,1918, ,0,M,0.0,0.0,29.02,29.73,10.6,28,11.1
2009-07-25,2,41.786,-87.752,81,66,73.5,M,59,65,0, 9,-,-, ,M,M,M,0.0,29.08,29.71,10.8,27,11.5
2009-07-26,1,41.995,-87.933,82,63,72.5,-1,58,64,0, 8,0439,1918,RA,0,M,0.0,0.0,29.13,29.82,8.0,29,8.6
2009-07-26,2,41.786,-87.752,82,64,73.0,M,59,65,0, 8,-,-, ,M,M,M,0.0,29.18,29.80,9.1,29,9.4
2009-07-27,1,41.995,-87.933,84,64,74.0, 0,61,66,0, 9,0440,1917,RA,0,M,0.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,2,41.786,-87.752,84,66,75.0,M,61,67,0,10,-,-,RA,M,M,M,0.03,29.21,29.85,9.2,23,9.6
2009-07-28,1,41.995,-87.933,84,66,75.0, 1,60,66,0,10,0441,1916,RA,0,M,0.0,0.01,29.08,29.78,6.4,28,8.0
2009-07-28,2,41.786,-87.752,86,68,77.0,M,62,67,0,12,-,-, ,M,M,M,0.01,29.13,29.77,6.5,28,7.7
2009-07-29,1,41.995,-87.933,81,62,71.5,-2,51,59,0, 7,0442,1915, ,0,M,0.0,0.0,29.13,29.84,4.2,35,7.1
2009-07-29,2,41.786,-87.752,79,66,72.5,M,52,61,0, 8,-,-, ,M,M,M,0.0,29.19,29.82,3.8,3,7.1
2009-07-30,1,41.995,-87.933,79,59,69.0,-5,57,62,0, 4,0443,1914, ,0,M,0.0,0.0,29.15,29.85,4.4,23,5.5
2009-07-30,2,41.786,-87.752,80,65,72.5,M,57,63,0, 8,-,-, ,M,M,M,0.0,29.20,29.84,4.9,24,6.3
2009-07-31,1,41.995,-87.933,81,58,69.5,-4,54,61,0, 5,0444,1913, ,0,M,0.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,2,41.786,-87.752,82,62,72.0,M,55,62,0, 7,-,-, ,M,M,M,0.0,29.29,29.92,5.9,27,6.7
2009-08-01,1,41.995,-87.933,75,61,68.0,-5,59,62,0, 3,0445,1911,RA,0,M,0.0,0.0,29.18,29.91,11.6,22,11.4
2009-08-01,2,41.786,-87.752,75,63,69.0,M,59,63,0, 4,-,-, ,M,M,M,0.01,29.24,29.90,10.6,23,10.5
2009-08-02,1,41.995,-87.933,78,57,67.5,-5,51,59,0, 3,0446,1910, ,0,M,0.0,0.0,29.20,29.93,6.8,25,9.6
